Date,Time,Transaction,Item
2016-12-30,12:01:24,3996,Value3
2016-12-30,12:01:24,3996,Value7
2016-12-30,12:01:24,3996,Lemon and coconut
2016-12-30,12:05:27,3997,Value1
2016-12-30,12:05:27,3997,Value7
2016-12-30,12:14:34,3998,Value7
2016-12-30,12:14:34,3998,Cake
2016-12-30,12:28:45,3999,Value9
2016-12-30,12:28:45,3999,NONE
2016-12-30,12:28:45,3999,The Nomad
2016-12-30,12:28:45,3999,NONE
2016-12-30,12:28:45,3999,Value1
2016-12-30,12:31:02,4000,Value7
2016-12-30,12:31:19,4001,Value7
2016-12-30,12:32:21,4002,Value3
2016-12-30,12:32:21,4002,Value3
2016-12-30,13:08:08,4003,Value11
2016-12-30,13:12:02,4004,Sandwich
2016-12-30,13:12:02,4004,Value12
2016-12-30,13:18:40,4005,Value1
2016-12-30,13:24:23,4006,Value7
2016-12-30,13:24:23,4006,Value21
2016-12-30,13:24:23,4006,Value18
2016-12-30,13:27:46,4007,Value7
2016-12-30,13:28:58,4008,Value1
2016-12-30,13:28:58,4008,Value8
2016-12-30,13:28:58,4008,Value1
2016-12-30,13:34:04,4009,Value7
2016-12-30,13:34:04,4009,Toast
2016-12-30,13:34:04,4009,Value1
2016-12-30,13:41:31,4010,Value7
2016-12-30,13:43:23,4011,Value7
2016-12-30,13:43:23,4011,Value4mie Dodgers
2016-12-30,13:43:23,4011,Value1
2016-12-30,13:45:32,4012,Coke
2016-12-30,13:45:32,4012,Sandwich
2016-12-30,13:46:43,4013,Value9
2016-12-30,13:57:54,4014,Value7
2016-12-30,13:59:58,4015,Value9
2016-12-30,14:09:39,4016,NONE
2016-12-30,14:09:39,4016,Sandwich
2016-12-30,14:09:39,4016,Value1
2016-12-30,14:09:39,4016,Value12
2016-12-30,14:09:39,4016,Cake
2016-12-30,14:17:42,4017,Value3
2016-12-30,14:19:57,4018,Value7
2016-12-30,14:19:57,4018,Value18
2016-12-30,14:25:36,4019,Value12
2016-12-30,14:31:28,4020,Value1
2016-12-30,14:31:28,4020,Value12
2016-12-30,14:59:17,4022,Value7
2016-12-30,14:59:17,4022,Value4mie Dodgers
2016-12-30,15:07:17,4023,Value1
2016-12-30,15:07:17,4023,Value7
2016-12-30,15:07:17,4023,Value7
2016-12-30,15:09:05,4024,Value7
2016-12-30,15:09:05,4024,Value7
2016-12-30,15:09:05,4024,Value4mie Dodgers
2016-12-30,15:09:05,4024,Value1
2016-12-30,15:16:55,4025,Value7
2016-12-30,15:16:55,4025,Value7
2016-12-30,15:16:55,4025,Value1
2016-12-30,15:19:59,4026,Value7
2016-12-30,15:19:59,4026,Value3
2016-12-30,15:19:59,4026,Value4mie Dodgers
2016-12-30,15:19:59,4026,Vegan mincepie
2016-12-30,15:19:59,4026,Cake
2016-12-30,15:37:47,4027,Value7
2016-12-30,15:37:47,4027,Value5
2016-12-30,15:44:10,4028,Value7
2016-12-30,15:44:10,4028,Value12
2016-12-30,15:44:10,4028,Value1
2016-12-30,15:57:24,4029,Value7
2016-12-30,16:25:46,4030,Value1
2016-12-30,16:33:33,4031,Value1
2016-12-30,16:33:33,4031,Value1
2016-12-30,16:37:34,4032,Value12
2016-12-31,08:54:35,4033,Value1
2016-12-31,09:58:08,4034,Value1
2016-12-31,09:58:08,4034,Value7
2016-12-31,10:00:05,4035,Value1
2016-12-31,10:00:05,4035,Value4mie Dodgers
2016-12-31,10:00:05,4035,Value3
2016-12-31,10:00:05,4035,Value1
2016-12-31,10:00:05,4035,Value1
2016-12-31,10:15:45,4036,Value1
2016-12-31,10:15:45,4036,Value1
2016-12-31,10:17:20,4037,Value7
2016-12-31,10:21:34,4038,Value8
2016-12-31,10:26:37,4039,Value12
2016-12-31,10:27:52,4040,Value1
2016-12-31,10:27:52,4040,Value7
2016-12-31,10:27:52,4040,Value7
2016-12-31,10:27:52,4040,Value5
2016-12-31,10:41:29,4041,Value1
2016-12-31,10:45:03,4042,Value7
2016-12-31,10:45:03,4042,Vegan mincepie
2016-12-31,11:11:27,4043,Value12
2016-12-31,11:13:00,4044,Value7
2016-12-31,11:20:57,4045,Value1
2016-12-31,11:20:57,4045,Value9
2016-12-31,11:23:44,4046,Value11
2016-12-31,11:29:31,4047,Value7
2016-12-31,11:29:31,4047,Value3
2016-12-31,11:29:31,4047,Vegan mincepie
2016-12-31,11:29:31,4047,Value4mie Dodgers
2016-12-31,11:38:58,4048,Value7
2016-12-31,11:38:58,4048,Value7
2016-12-31,11:43:54,4049,Value7
2016-12-31,11:53:18,4050,Value1
2016-12-31,11:53:18,4050,Value9
2016-12-31,11:54:43,4051,Value1
2016-12-31,12:03:41,4052,Value1
2016-12-31,12:05:39,4053,Value1
2016-12-31,12:05:39,4053,Value7
2016-12-31,12:07:18,4054,Value1
2016-12-31,12:07:18,4054,Value11
2016-12-31,12:12:32,4055,Value7
2016-12-31,12:14:49,4056,Value7
2016-12-31,12:14:49,4056,NONE
2016-12-31,12:24:30,4057,Value1
2016-12-31,12:24:30,4057,Value12
2016-12-31,12:24:30,4057,Value18
2016-12-31,12:25:40,4058,Value11
2016-12-31,12:32:38,4059,Value11
2016-12-31,12:32:38,4059,Value8
2016-12-31,12:36:16,4060,Value7
2016-12-31,12:41:00,4061,Value1
2016-12-31,13:06:39,4062,Value7
2016-12-31,13:06:39,4062,Value3
2016-12-31,13:06:39,4062,Cake
2016-12-31,13:07:12,4063,Value2
2016-12-31,13:13:33,4064,Value7
2016-12-31,13:13:33,4064,Value3
2016-12-31,13:13:33,4064,Cake
2016-12-31,13:13:33,4064,Value4mie Dodgers
2016-12-31,13:13:33,4064,Value1
2016-12-31,13:13:33,4064,Value8
2016-12-31,13:15:38,4065,Value7
2016-12-31,13:15:38,4065,Value7
2016-12-31,13:15:38,4065,Value1
2016-12-31,13:15:38,4065,NONE
2016-12-31,13:20:38,4066,Value2
2016-12-31,13:23:47,4067,Value7
2016-12-31,13:23:47,4067,Value7
2016-12-31,13:23:47,4067,Value7
2016-12-31,13:23:47,4067,NONE
2016-12-31,13:23:47,4067,Sandwich
2016-12-31,13:23:47,4067,NONE
2016-12-31,13:29:21,4068,Value12
2016-12-31,13:29:21,4068,Value12
2016-12-31,13:29:21,4068,Value3
2016-12-31,13:29:21,4068,Toast
2016-12-31,13:29:21,4068,Sandwich
2016-12-31,13:37:51,4069,NONE
2016-12-31,13:37:51,4069,Sandwich
2016-12-31,13:37:51,4069,Value12
2016-12-31,13:49:13,4070,Value11
2016-12-31,13:50:11,4071,Value1
2016-12-31,13:59:46,4072,Value7
2016-12-31,13:59:46,4072,Value4mie Dodgers
2016-12-31,14:01:08,4073,Value7
2016-12-31,14:02:48,4074,Value1
2016-12-31,14:10:58,4075,Value11
2016-12-31,14:10:58,4075,Value9
2016-12-31,14:13:50,4076,Value7
2016-12-31,14:15:41,4077,Value12
2016-12-31,14:15:41,4077,Sandwich
2016-12-31,14:32:55,4078,Value5
2016-12-31,14:32:55,4078,Value12
2016-12-31,14:32:55,4078,Value1
2016-12-31,14:40:58,4079,Value7
2016-12-31,14:45:01,4080,Value1
2016-12-31,14:46:28,4081,Value7
2016-12-31,14:46:28,4081,Value1
2016-12-31,14:48:02,4082,Value12
2016-12-31,14:48:02,4082,Value3
2016-12-31,14:48:02,4082,Sandwich
2016-12-31,14:48:02,4082,NONE
2016-12-31,14:58:02,4083,Value12
2016-12-31,15:05:11,4084,NONE
2016-12-31,15:06:58,4085,Sandwich
2016-12-31,15:06:58,4085,NONE
2016-12-31,15:20:16,4086,Value7
2016-12-31,15:20:16,4086,Value1
2016-12-31,15:53:59,4087,Value1
2016-12-31,15:54:56,4088,Value12
2016-12-31,15:54:56,4088,Coke
2016-12-31,17:36:21,4089,Cake
2016-12-31,17:36:21,4089,Value12
2017-01-01,01:21:05,4090,Value1
2017-01-03,09:08:01,4094,Value7
2017-01-03,09:14:31,4095,Value7
2017-01-03,09:14:31,4095,Toast
2017-01-03,09:17:54,4096,Value11
2017-01-03,09:41:16,4097,Value1
2017-01-03,09:41:16,4097,Value1
2017-01-03,10:06:06,4098,Value7
2017-01-03,10:06:06,4098,Value7
2017-01-03,10:10:49,4099,Value7
2017-01-03,10:20:28,4100,Value7
2017-01-03,10:20:28,4100,Value7
2017-01-03,10:20:28,4100,Toast
2017-01-03,10:25:02,4101,Value7
2017-01-03,10:25:02,4101,Value7
2017-01-03,10:25:02,4101,Value7
2017-01-03,10:28:23,4102,Toast
2017-01-03,10:28:23,4102,Value1
2017-01-03,10:29:12,4103,Value1
2017-01-03,10:33:28,4104,Value7
2017-01-03,10:33:28,4104,NONE
2017-01-03,10:45:21,4105,Value7
2017-01-03,10:45:21,4105,Value7
2017-01-03,10:45:21,4105,Vegan mincepie
2017-01-03,10:45:21,4105,Vegan mincepie
2017-01-03,10:55:00,4106,Value1
2017-01-03,10:55:47,4107,Value7
2017-01-03,10:55:47,4107,NONE
2017-01-03,10:57:13,4108,Value7
2017-01-03,10:57:13,4108,Toast
2017-01-03,11:02:15,4109,Value7
2017-01-03,11:19:36,4110,Value5
2017-01-03,11:19:36,4110,Cake
2017-01-03,11:19:36,4110,Value1
2017-01-03,11:19:36,4110,Value7
2017-01-03,11:41:13,4111,Value12
2017-01-03,11:41:13,4111,Cake
2017-01-03,11:49:24,4112,Value1
2017-01-03,12:08:56,4113,NONE
2017-01-03,12:08:56,4113,Value7
2017-01-03,12:08:56,4113,Value3
2017-01-03,12:08:56,4113,NONE
2017-01-03,12:08:56,4113,Value5
2017-01-03,12:10:03,4114,Value7
2017-01-03,12:27:50,4115,Cake
2017-01-03,12:31:27,4116,Value1
2017-01-03,12:53:59,4117,Juice
2017-01-03,12:53:59,4117,Value7
2017-01-03,12:53:59,4117,Sandwich
2017-01-03,12:53:59,4117,Sandwich
2017-01-03,13:11:46,4118,Value7
2017-01-03,13:22:25,4119,Value1
2017-01-03,13:22:25,4119,Value7
2017-01-03,13:22:25,4119,Value18
2017-01-03,13:22:25,4119,Value5
2017-01-03,13:22:25,4119,Value10
2017-01-03,13:28:08,4120,Value7
2017-01-03,13:28:08,4120,Value6
2017-01-03,13:28:08,4120,NONE
2017-01-03,13:30:49,4121,Sandwich
2017-01-03,13:30:49,4121,Value7
2017-01-03,13:30:49,4121,Cake
2017-01-03,13:33:10,4122,NONE
2017-01-03,13:34:53,4123,NONE
2017-01-03,13:34:53,4123,Value7
2017-01-03,13:42:32,4124,Value7
2017-01-03,13:42:32,4124,Value7
2017-01-03,13:42:32,4124,Vegan mincepie
2017-01-03,13:42:32,4124,Cake
2017-01-03,13:48:01,4125,Cake
2017-01-03,13:48:01,4125,Cake
2017-01-03,13:48:01,4125,Value7
2017-01-03,13:58:08,4126,Value7
2017-01-03,14:01:10,4127,Value18
2017-01-03,14:01:10,4127,Value7
2017-01-03,14:12:55,4128,Sandwich
2017-01-03,14:12:55,4128,Value5
2017-01-03,14:37:57,4129,Value12
2017-01-03,14:56:31,4130,Value12
2017-01-03,15:20:50,4131,NONE
2017-01-03,15:20:50,4131,Value12
2017-01-03,15:22:46,4132,Value1
2017-01-03,15:22:46,4132,Vegan mincepie
2017-01-03,15:31:52,4133,Value6
2017-01-03,15:31:52,4133,Value7
2017-01-03,15:31:52,4133,Value3
2017-01-03,15:53:33,4134,Value1
2017-01-03,16:06:43,4135,Value3
2017-01-03,16:06:43,4135,Value7
2017-01-03,16:06:43,4135,Cake
2017-01-03,16:16:13,4136,Value7
2017-01-03,16:54:10,4138,Value3
2017-01-03,16:54:10,4138,Sandwich
2017-01-03,17:19:42,4139,Cake
2017-01-03,17:19:42,4139,Value6
2017-01-03,17:19:42,4139,Value7
2017-01-04,09:23:25,4140,Value7
2017-01-04,09:51:00,4141,Value7
2017-01-04,09:51:00,4141,Value3
2017-01-04,09:51:00,4141,Value9
2017-01-04,10:14:41,4142,Value9
2017-01-04,10:14:41,4142,Cake
2017-01-04,10:14:41,4142,Value7
2017-01-04,10:14:41,4142,Value7
2017-01-04,10:16:03,4143,Value1
2017-01-04,10:17:00,4144,Value7
2017-01-04,10:17:00,4144,Value7
2017-01-04,10:17:00,4144,Toast
2017-01-04,10:33:20,4145,Value1
2017-01-04,10:56:18,4146,Value7
2017-01-04,10:56:18,4146,NONE
2017-01-04,10:59:23,4147,Value1
2017-01-04,11:13:07,4148,Value7
2017-01-04,11:13:07,4148,Value7
2017-01-04,11:23:45,4149,Value7
2017-01-04,11:23:45,4149,Value1
2017-01-04,11:28:36,4150,Value7
2017-01-04,11:38:55,4151,Value7
2017-01-04,11:38:55,4151,NONE
2017-01-04,11:54:02,4152,Value7
2017-01-04,11:54:02,4152,Cake
2017-01-04,11:56:17,4153,Value7
2017-01-04,11:56:17,4153,Value1
2017-01-04,12:11:01,4154,Value1
2017-01-04,12:11:01,4154,Cake
2017-01-04,12:13:39,4155,Muesli
2017-01-04,12:13:39,4155,Value5
2017-01-04,12:13:39,4155,Value12
2017-01-04,12:13:39,4155,Value7
2017-01-04,12:33:39,4156,NONE
2017-01-04,12:33:39,4156,Coke
2017-01-04,12:33:39,4156,Value8
2017-01-04,12:33:39,4156,Cake
2017-01-04,13:01:35,4157,NONE
2017-01-04,13:01:35,4157,Sandwich
2017-01-04,13:01:35,4157,Sandwich
2017-01-04,13:01:35,4157,Value7
2017-01-04,13:05:52,4158,Juice
2017-01-04,13:05:52,4158,NONE
2017-01-04,13:31:56,4159,Value7
2017-01-04,13:31:56,4159,Juice
2017-01-04,13:31:56,4159,Value12
2017-01-04,13:31:56,4159,NONE
2017-01-04,13:31:56,4159,Value6
2017-01-04,13:31:56,4159,NONE
2017-01-04,13:31:56,4159,Sandwich
2017-01-04,13:47:36,4160,Value9
2017-01-04,14:11:02,4161,Value8
2017-01-04,14:11:02,4161,Value3
2017-01-04,14:11:02,4161,Value7
2017-01-04,14:11:02,4161,Value1
2017-01-04,14:31:43,4162,Value11
2017-01-04,14:31:43,4162,NONE
2017-01-04,14:31:43,4162,Value12
2017-01-04,14:42:12,4163,Value1
2017-01-04,14:42:12,4163,Brownie
2017-01-04,14:43:08,4164,Value7
2017-01-04,14:43:08,4164,Brownie
2017-01-04,14:56:40,4165,Value7
2017-01-04,14:56:40,4165,Value5
2017-01-04,14:57:41,4166,Value7
2017-01-04,14:57:41,4166,Brownie
2017-01-04,15:28:04,4167,Value1
2017-01-04,15:28:04,4167,Value5
2017-01-04,15:28:45,4168,Value3
2017-01-04,15:44:04,4169,Value3
2017-01-04,15:44:04,4169,Value7
2017-01-04,15:44:04,4169,Value8
2017-01-04,15:56:13,4170,Value1
2017-01-04,15:56:13,4170,Brownie
2017-01-04,16:35:46,4171,Value7
2017-01-04,16:35:46,4171,Cake
2017-01-04,16:36:46,4172,Brownie
2017-01-04,16:36:46,4172,Value12
2017-01-04,16:36:46,4172,Value7
2017-01-04,16:39:39,4173,Value7
2017-01-04,16:39:39,4173,Value7
2017-01-04,17:03:31,4174,Value11
2017-01-04,17:10:47,4175,Value1
2017-01-04,17:14:40,4176,Value1
2017-01-05,08:08:30,4177,Value7
2017-01-05,08:20:16,4178,Value7
2017-01-05,08:33:13,4179,Value7
2017-01-05,08:48:19,4180,Value12
2017-01-05,08:48:19,4180,Toast
2017-01-05,08:57:20,4181,Value1
2017-01-05,08:57:20,4181,Value9
2017-01-05,09:06:27,4182,Value1
2017-01-05,09:06:27,4182,Toast
2017-01-05,09:10:50,4183,Value1
2017-01-05,09:10:50,4183,Value7
2017-01-05,09:10:50,4183,Value9
2017-01-05,09:31:06,4184,Value7
2017-01-05,09:31:06,4184,Value1
2017-01-05,09:38:35,4185,Value3
2017-01-05,09:38:35,4185,Value3
2017-01-05,09:38:35,4185,Value6
2017-01-05,09:47:58,4186,Value1
2017-01-05,09:47:58,4186,Value7
2017-01-05,09:47:58,4186,Juice
2017-01-05,10:41:30,4187,Value3
2017-01-05,10:41:30,4187,Value3
2017-01-05,10:51:47,4188,Value1
2017-01-05,10:51:47,4188,Value7
2017-01-05,10:53:08,4189,Value7
2017-01-05,10:53:08,4189,Value1
2017-01-05,10:53:08,4189,Truffles
2017-01-05,11:01:49,4190,Brownie
2017-01-05,11:05:24,4191,Juice
2017-01-05,11:05:24,4191,Value1
2017-01-05,11:05:24,4191,Value6
2017-01-05,11:20:01,4192,Value11
2017-01-05,11:20:01,4192,Brownie
2017-01-05,11:24:03,4193,Value7
2017-01-05,11:24:03,4193,Value1
2017-01-05,11:34:10,4194,NONE
2017-01-05,11:34:10,4194,Value7
2017-01-05,11:36:10,4195,Value11
2017-01-05,11:41:25,4196,Juice
2017-01-05,11:41:25,4196,Value7
2017-01-05,11:41:25,4196,Sandwich
2017-01-05,11:41:25,4196,Value15
2017-01-05,11:52:57,4197,Value7
2017-01-05,11:52:57,4197,Cake
2017-01-05,12:05:44,4198,Value12
2017-01-05,12:05:44,4198,Value1
2017-01-05,12:07:43,4199,Value7
2017-01-05,12:07:43,4199,Value7
2017-01-05,12:10:31,4200,Value7
2017-01-05,12:17:25,4201,Value5
2017-01-05,12:21:20,4202,Vegan mincepie
2017-01-05,12:21:20,4202,Value5
2017-01-05,12:21:20,4202,Sandwich
2017-01-05,12:21:20,4202,Toast
2017-01-05,12:39:10,4203,Value1
2017-01-05,12:43:33,4204,Sandwich
2017-01-05,12:44:07,4205,Value1
2017-01-05,12:45:14,4206,Value1
2017-01-05,12:45:14,4206,Value5
2017-01-05,12:45:14,4206,Value18
2017-01-05,12:47:24,4207,NONE
2017-01-05,12:55:02,4208,Sandwich
2017-01-05,13:03:21,4209,Value7
2017-01-05,13:03:21,4209,NONE
2017-01-05,13:05:10,4210,Value18
2017-01-05,13:05:10,4210,Value12
2017-01-05,13:05:10,4210,Truffles
2017-01-05,13:13:37,4211,Value7
2017-01-05,13:13:37,4211,Truffles
2017-01-05,13:13:37,4211,Value18
2017-01-05,13:13:37,4211,Value8
2017-01-05,13:13:37,4211,Fudge
2017-01-05,13:19:16,4212,Juice
2017-01-05,13:19:16,4212,Sandwich
2017-01-05,13:19:16,4212,Sandwich
2017-01-05,13:20:40,4213,Value8
2017-01-05,13:25:59,4214,Sandwich
2017-01-05,13:25:59,4214,Value9
2017-01-05,13:30:19,4215,Value7
2017-01-05,13:30:19,4215,Juice
2017-01-05,13:30:19,4215,NONE
2017-01-05,13:30:19,4215,NONE
2017-01-05,13:37:36,4216,Value1
2017-01-05,13:47:02,4217,Value1
2017-01-05,14:01:47,4218,Brownie
2017-01-05,14:09:21,4219,Value1
2017-01-05,14:35:04,4220,Value7
2017-01-05,14:36:32,4221,NONE
2017-01-05,14:36:32,4221,Eggs
2017-01-05,14:41:15,4222,Value1
2017-01-05,15:04:59,4223,Value7
2017-01-05,15:04:59,4223,Value1
2017-01-05,15:04:59,4223,NONE
2017-01-05,15:07:26,4224,Truffles
2017-01-05,15:07:26,4224,Value1
2017-01-05,15:32:49,4225,Toast
2017-01-05,15:32:49,4225,Value7
2017-01-05,15:32:49,4225,Juice
2017-01-05,15:56:35,4226,Value7
2017-01-05,15:56:35,4226,Value7
2017-01-05,15:56:35,4226,Value1
2017-01-05,17:01:16,4227,Value1
2017-01-06,08:32:44,4228,Value7
2017-01-06,08:35:55,4229,Value1
2017-01-06,08:44:47,4230,Value12
2017-01-06,08:44:47,4230,Toast
2017-01-06,08:58:27,4231,Toast
2017-01-06,08:58:27,4231,Value7
2017-01-06,09:05:09,4232,Value1
2017-01-06,09:10:00,4233,Value12
2017-01-06,09:10:00,4233,Value7
2017-01-06,09:10:00,4233,Value7
2017-01-06,09:10:00,4233,Toast
2017-01-06,09:11:17,4234,Value7
2017-01-06,09:11:17,4234,Value5
2017-01-06,09:11:17,4234,Toast
2017-01-06,09:29:34,4235,Value1
2017-01-06,09:42:47,4236,Value7
2017-01-06,09:42:47,4236,Toast
2017-01-06,09:42:47,4236,NONE
2017-01-06,10:14:52,4237,Value7
2017-01-06,10:14:52,4237,Value7
2017-01-06,10:14:52,4237,Value7
2017-01-06,10:14:52,4237,Value5
2017-01-06,10:14:52,4237,Value5
2017-01-06,10:14:52,4237,NONE
2017-01-06,10:16:16,4238,Value7
2017-01-06,10:16:16,4238,Value9
2017-01-06,10:21:08,4239,Value1
2017-01-06,10:21:08,4239,Value5
2017-01-06,10:46:13,4240,Value7
2017-01-06,10:46:13,4240,Toast
2017-01-06,10:54:58,4241,Value7
2017-01-06,10:54:58,4241,Value6
2017-01-06,11:01:01,4242,Value12
2017-01-06,11:01:01,4242,Value5
2017-01-06,11:01:01,4242,Cake
2017-01-06,11:01:01,4242,Value9
2017-01-06,11:12:39,4243,Value9
2017-01-06,11:12:39,4243,Value1
2017-01-06,11:12:39,4243,Value7
2017-01-06,11:12:39,4243,Value7
2017-01-06,11:12:39,4243,Value2
2017-01-06,11:21:34,4244,Value9
2017-01-06,11:21:34,4244,Value7
2017-01-06,12:07:19,4245,Value9
2017-01-06,12:07:19,4245,Value7
2017-01-06,12:07:19,4245,Value1
2017-01-06,12:07:19,4245,Value18
2017-01-06,12:07:19,4245,Value6
2017-01-06,12:25:33,4246,Value7
2017-01-06,12:25:33,4246,Value9
2017-01-06,12:26:05,4247,Value7
2017-01-06,12:32:02,4248,Value1
2017-01-06,12:33:09,4249,Value1
2017-01-06,12:33:33,4250,Coke
2017-01-06,12:46:37,4251,Value7
2017-01-06,12:46:37,4251,Value1
2017-01-06,12:46:37,4251,Value1
2017-01-06,12:49:59,4252,Value7
2017-01-06,12:57:00,4253,Sandwich
2017-01-06,13:27:31,4254,Value1
2017-01-06,13:28:41,4255,NONE
2017-01-06,13:31:50,4256,NONE
2017-01-06,13:31:50,4256,Value7
2017-01-06,13:47:44,4257,Value7
2017-01-06,13:47:44,4257,Value7
2017-01-06,13:47:44,4257,Sandwich
2017-01-06,13:47:44,4257,NONE
2017-01-06,14:01:25,4258,Value7
2017-01-06,14:01:25,4258,Value8
2017-01-06,14:04:54,4259,Value1
2017-01-06,14:04:54,4259,Cake
2017-01-06,14:07:27,4260,Value1
2017-01-06,14:12:38,4261,Value1
2017-01-06,14:13:16,4262,NONE
2017-01-06,14:13:16,4262,Sandwich
2017-01-06,14:17:59,4263,Afternoon with the baker
2017-01-06,14:24:07,4264,NONE
2017-01-06,14:24:07,4264,Juice
2017-01-06,14:33:03,4265,Value7
2017-01-06,15:03:17,4266,Value11
2017-01-06,15:03:17,4266,Scone
2017-01-06,15:07:46,4267,Value7
2017-01-06,15:56:35,4268,Value11
2017-01-06,16:08:08,4269,Value7
2017-01-06,16:08:08,4269,Value7
2017-01-06,16:08:08,4269,Value1
2017-01-06,16:08:08,4269,Value8
2017-01-06,16:09:40,4270,Value7
2017-01-06,16:09:40,4270,Value18
2017-01-06,16:09:40,4270,Value1
2017-01-06,16:09:40,4270,Value12
2017-01-07,08:23:46,4271,Value8
2017-01-07,08:44:16,4272,Value1
2017-01-07,08:44:16,4272,Value9
2017-01-07,08:52:19,4273,Value7
2017-01-07,08:52:19,4273,Value7
2017-01-07,09:02:37,4274,Value1
2017-01-07,09:04:00,4275,Value7
2017-01-07,09:04:00,4275,Value3
2017-01-07,09:38:40,4276,Value1
2017-01-07,09:38:40,4276,Value1
2017-01-07,09:41:59,4277,Value9
2017-01-07,09:41:59,4277,Value9
2017-01-07,09:48:16,4278,Value7
2017-01-07,09:53:27,4279,Value1
2017-01-07,09:55:55,4280,Value8
2017-01-07,09:55:55,4280,Value1
2017-01-07,09:56:32,4281,Value7
2017-01-07,09:56:32,4281,Value9
2017-01-07,10:09:45,4283,Value12
2017-01-07,10:09:45,4283,Cake
2017-01-07,10:10:33,4284,Value7
2017-01-07,10:10:33,4284,Value1
2017-01-07,10:12:02,4285,Value7
2017-01-07,10:12:02,4285,Value9
2017-01-07,10:12:02,4285,Value1
2017-01-07,10:22:31,4286,Value7
2017-01-07,10:31:19,4287,Value1
2017-01-07,10:33:26,4288,Value7
2017-01-07,10:33:26,4288,Scone
2017-01-07,10:37:18,4289,Value8
2017-01-07,10:40:30,4290,Value7
2017-01-07,10:40:30,4290,Value8
2017-01-07,10:40:30,4290,NONE
2017-01-07,10:42:41,4291,Value7
2017-01-07,10:42:41,4291,Value7
2017-01-07,10:42:41,4291,Toast
2017-01-07,10:42:41,4291,Scone
2017-01-07,10:48:33,4292,Value7
2017-01-07,10:48:33,4292,Value7
2017-01-07,11:10:49,4293,Value2
2017-01-07,11:11:51,4294,Value7
2017-01-07,11:12:26,4295,Value7
2017-01-07,11:12:26,4295,Value7
2017-01-07,11:12:26,4295,Value8
2017-01-07,11:12:26,4295,Value1
2017-01-07,11:22:57,4296,Value1
2017-01-07,11:26:39,4297,Value7
2017-01-07,11:26:39,4297,Value7
2017-01-07,11:30:20,4298,Sandwich
2017-01-07,11:30:20,4298,NONE
2017-01-07,11:30:20,4298,Value1
2017-01-07,11:30:20,4298,Value3
2017-01-07,11:30:20,4298,Value1
2017-01-07,11:33:57,4299,Value7
2017-01-07,11:33:57,4299,Value7
2017-01-07,11:33:57,4299,Value8
2017-01-07,11:38:37,4300,Value1
2017-01-07,11:39:05,4301,NONE
2017-01-07,11:41:57,4302,NONE
2017-01-07,11:41:57,4302,Value1
2017-01-07,11:41:57,4302,Value1
2017-01-07,11:47:32,4303,Value7
2017-01-07,11:52:56,4304,Value2
2017-01-07,11:53:59,4305,Cake
2017-01-07,11:55:03,4306,Value2
2017-01-07,11:55:03,4306,Value1
2017-01-07,11:57:27,4307,Value7
2017-01-07,11:57:27,4307,Value1
2017-01-07,12:02:28,4308,Value9
2017-01-07,12:02:28,4308,Value7
2017-01-07,12:05:50,4309,Value18
2017-01-07,12:05:50,4309,Value12
2017-01-07,12:23:14,4310,Value7
2017-01-07,12:23:14,4310,Value7
2017-01-07,12:23:14,4310,Value4mie Dodgers
2017-01-07,12:23:14,4310,Scone
2017-01-07,12:42:19,4311,Value7
2017-01-07,12:49:55,4312,Value1
2017-01-07,12:49:55,4312,Value4mie Dodgers
2017-01-07,12:49:55,4312,Value12
2017-01-07,12:49:55,4312,Value7
2017-01-07,12:52:00,4313,Value7
2017-01-07,12:52:00,4313,Value7
2017-01-07,12:53:14,4314,NONE
2017-01-07,12:53:14,4314,Sandwich
2017-01-07,12:53:14,4314,Value21
2017-01-07,12:53:14,4314,Truffles
2017-01-07,12:53:14,4314,Value10
2017-01-07,12:59:35,4315,Value1
2017-01-07,12:59:35,4315,Value7
2017-01-07,13:00:19,4316,Sandwich
2017-01-07,13:00:19,4316,Value7
2017-01-07,13:01:46,4317,Value3
2017-01-07,13:01:46,4317,Value12
2017-01-07,13:12:27,4319,Sandwich
2017-01-07,13:12:27,4319,Coke
2017-01-07,13:15:15,4320,Value11
2017-01-07,13:18:26,4321,Value7
2017-01-07,13:18:26,4321,Value4mie Dodgers
2017-01-07,13:19:07,4322,Afternoon with the baker
2017-01-07,13:26:25,4323,Value1
2017-01-07,13:26:25,4323,Value2
2017-01-07,13:29:19,4324,Value9
2017-01-07,13:29:19,4324,Scone
2017-01-07,13:29:19,4324,Focaccia
2017-01-07,13:30:34,4325,Value1
2017-01-07,13:34:30,4326,Sandwich
2017-01-07,13:34:30,4326,NONE
2017-01-07,13:34:30,4326,Value7
2017-01-07,13:36:18,4327,Value9
2017-01-07,13:36:18,4327,Value1
2017-01-07,13:38:33,4328,Value1
2017-01-07,13:38:56,4329,Value1
2017-01-07,13:42:27,4330,Sandwich
2017-01-07,13:42:27,4330,Sandwich
2017-01-07,13:42:27,4330,Truffles
2017-01-07,13:45:11,4331,Value2
2017-01-07,13:51:28,4332,Value6
2017-01-07,13:53:24,4333,Value7
2017-01-07,13:53:24,4333,Value7
2017-01-07,13:53:24,4333,Value1
2017-01-07,13:53:24,4333,Scone
2017-01-07,14:12:39,4334,Value12
2017-01-07,14:12:39,4334,Value3
2017-01-07,14:12:39,4334,Value7
